"625","89","_wp_attachment_metadata","a:5:{s:5:""width"";i:3264;s:6:""height"";i:2448;s:4:""file"";s:20:""2015/06/edition2.jpg"";s:5:""sizes"";a:6:{s:9:""thumbnail"";a:4:{s:4:""file"";s:20:""edition2-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:20:""edition2-300x225.jpg"";s:5:""width"";i:300;s:6:""height"";i:225;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:21:""edition2-1024x768.jpg"";s:5:""width"";i:1024;s:6:""height"";i:768;s:9:""mime-type"";s:10:""image/jpeg"";}s:7:""content"";a:4:{s:4:""file"";s:20:""edition2-620x264.jpg"";s:5:""width"";i:620;s:6:""height"";i:264;s:9:""mime-type"";s:10:""image/jpeg"";}s:4:""loop"";a:4:{s:4:""file"";s:20:""edition2-174x131.jpg"";s:5:""width"";i:174;s:6:""height"";i:131;s:9:""mime-type"";s:10:""image/jpeg"";}s:8:""cp_small"";a:4:{s:4:""file"";s:18:""edition2-70x53.jpg"";s:5:""width"";i:70;s:6:""height"";i:53;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";d:5.20000000000000017763568394002504646778106689453125;s:6:""credit"";s:0:"""";s:6:""camera"";s:8:""DSC-W100"";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:1249140653;s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:4:""23.7"";s:3:""iso"";s:3:""125"";s:13:""shutter_speed"";s:6:""0.0025"";s:5:""title"";s:0:"""";s:11:""orientation"";i:1;}}"
"626","89","_wp_attachment_is_custom_background","profitmag"
"627","90","_wp_attached_file","2015/06/edition21.jpg"
"628","90","_wp_attachment_metadata","a:5:{s:5:""width"";i:2392;s:6:""height"";i:1972;s:4:""file"";s:21:""2015/06/edition21.jpg"";s:5:""sizes"";a:6:{s:9:""thumbnail"";a:4:{s:4:""file"";s:21:""edition21-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:21:""edition21-300x247.jpg"";s:5:""width"";i:300;s:6:""height"";i:247;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:22:""edition21-1024x844.jpg"";s:5:""width"";i:1024;s:6:""height"";i:844;s:9:""mime-type"";s:10:""image/jpeg"";}s:7:""content"";a:4:{s:4:""file"";s:21:""edition21-620x264.jpg"";s:5:""width"";i:620;s:6:""height"";i:264;s:9:""mime-type"";s:10:""image/jpeg"";}s:4:""loop"";a:4:{s:4:""file"";s:21:""edition21-174x131.jpg"";s:5:""width"";i:174;s:6:""height"";i:131;s:9:""mime-type"";s:10:""image/jpeg"";}s:8:""cp_small"";a:4:{s:4:""file"";s:19:""edition21-70x53.jpg"";s:5:""width"";i:70;s:6:""height"";i:53;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";d:5.20000000000000017763568394002504646778106689453125;s:6:""credit"";s:0:"""";s:6:""camera"";s:8:""DSC-W100"";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:1249140653;s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:4:""23.7"";s:3:""iso"";s:3:""125"";s:13:""shutter_speed"";s:6:""0.0025"";s:5:""title"";s:0:"""";s:11:""orientation"";i:1;}}"
"629","90","_wp_attachment_is_custom_background","profitmag"
"630","91","_menu_item_type","taxonomy"
"631","91","_menu_item_menu_item_parent","0"
"632","91","_menu_item_object_id","23"
"633","91","_menu_item_object","category"
"634","91","_menu_item_target",
"635","91","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"636","91","_menu_item_xfn",
"637","91","_menu_item_url",
"638","91","_menu_item_orphaned","1433866396"
"639","92","_menu_item_type","taxonomy"
"640","92","_menu_item_menu_item_parent","0"
"641","92","_menu_item_object_id","38"
"642","92","_menu_item_object","category"
"643","92","_menu_item_target",
"644","92","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"645","92","_menu_item_xfn",
"646","92","_menu_item_url",
"647","92","_menu_item_orphaned","1433866396"
"648","93","_menu_item_type","taxonomy"
"649","93","_menu_item_menu_item_parent","0"
"650","93","_menu_item_object_id","34"
"651","93","_menu_item_object","category"
"652","93","_menu_item_target",
"653","93","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"654","93","_menu_item_xfn",
"655","93","_menu_item_url",
"656","93","_menu_item_orphaned","1433866397"
"657","94","_menu_item_type","taxonomy"
"658","94","_menu_item_menu_item_parent","0"
"659","94","_menu_item_object_id","42"
"660","94","_menu_item_object","category"
"661","94","_menu_item_target",
"662","94","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"663","94","_menu_item_xfn",
"664","94","_menu_item_url",
"665","94","_menu_item_orphaned","1433866397"
"666","95","_menu_item_type","taxonomy"
"667","95","_menu_item_menu_item_parent","0"
"668","95","_menu_item_object_id","37"
"669","95","_menu_item_object","category"
"670","95","_menu_item_target",
"671","95","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"672","95","_menu_item_xfn",
"673","95","_menu_item_url",
"674","95","_menu_item_orphaned","1433866397"
"675","96","_menu_item_type","taxonomy"
"676","96","_menu_item_menu_item_parent","0"
"677","96","_menu_item_object_id","35"
"678","96","_menu_item_object","category"
"679","96","_menu_item_target",
"680","96","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"681","96","_menu_item_xfn",
"682","96","_menu_item_url",
"683","96","_menu_item_orphaned","1433866398"
"684","97","_menu_item_type","taxonomy"
"685","97","_menu_item_menu_item_parent","0"
"686","97","_menu_item_object_id","4"
"687","97","_menu_item_object","category"
"688","97","_menu_item_target",
"689","97","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"690","97","_menu_item_xfn",
"691","97","_menu_item_url",
"692","97","_menu_item_orphaned","1433866399"
"693","98","_menu_item_type","taxonomy"
"694","98","_menu_item_menu_item_parent","0"
"695","98","_menu_item_object_id","32"
"696","98","_menu_item_object","category"
"697","98","_menu_item_target",
"698","98","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"699","98","_menu_item_xfn",
"700","98","_menu_item_url",
"701","98","_menu_item_orphaned","1433866399"
"702","99","_menu_item_type","taxonomy"
"703","99","_menu_item_menu_item_parent","0"
"704","99","_menu_item_object_id","27"
"705","99","_menu_item_object","category"
"706","99","_menu_item_target",
"707","99","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"708","99","_menu_item_xfn",
"709","99","_menu_item_url",
"710","99","_menu_item_orphaned","1433866400"
"711","100","_menu_item_type","taxonomy"
"712","100","_menu_item_menu_item_parent","0"
"713","100","_menu_item_object_id","29"
"714","100","_menu_item_object","category"
"715","100","_menu_item_target",
"716","100","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"717","100","_menu_item_xfn",
"718","100","_menu_item_url",
"719","100","_menu_item_orphaned","1433866400"
"720","101","_menu_item_type","taxonomy"
"721","101","_menu_item_menu_item_parent","0"
"722","101","_menu_item_object_id","44"
"723","101","_menu_item_object","category"
"724","101","_menu_item_target",
"725","101","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"726","101","_menu_item_xfn",
"727","101","_menu_item_url",
"728","101","_menu_item_orphaned","1433866401"
"729","102","_menu_item_type","taxonomy"
"730","102","_menu_item_menu_item_parent","0"
"731","102","_menu_item_object_id","43"
"732","102","_menu_item_object","category"
"733","102","_menu_item_target",
"734","102","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"735","102","_menu_item_xfn",
"736","102","_menu_item_url",
"737","102","_menu_item_orphaned","1433866401"
"738","103","_menu_item_type","taxonomy"
"739","103","_menu_item_menu_item_parent","0"
"740","103","_menu_item_object_id","36"
"741","103","_menu_item_object","category"
"742","103","_menu_item_target",
"743","103","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"744","103","_menu_item_xfn",
"745","103","_menu_item_url",
"746","103","_menu_item_orphaned","1433866401"
"747","104","_menu_item_type","taxonomy"
"748","104","_menu_item_menu_item_parent","0"
"749","104","_menu_item_object_id","5"
"750","104","_menu_item_object","category"
"751","104","_menu_item_target",
"752","104","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"753","104","_menu_item_xfn",
"754","104","_menu_item_url",
"755","104","_menu_item_orphaned","1433866402"
"756","105","_menu_item_type","taxonomy"
"757","105","_menu_item_menu_item_parent","0"
"758","105","_menu_item_object_id","24"
"759","105","_menu_item_object","category"
"760","105","_menu_item_target",
"761","105","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"762","105","_menu_item_xfn",
"763","105","_menu_item_url",
"764","105","_menu_item_orphaned","1433866402"
"765","106","_menu_item_type","taxonomy"
"766","106","_menu_item_menu_item_parent","0"
"767","106","_menu_item_object_id","7"
"768","106","_menu_item_object","category"
"769","106","_menu_item_target",
"770","106","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"771","106","_menu_item_xfn",
"772","106","_menu_item_url",
"773","106","_menu_item_orphaned","1433866403"
"774","107","_menu_item_type","taxonomy"
"775","107","_menu_item_menu_item_parent","0"
"776","107","_menu_item_object_id","30"
"777","107","_menu_item_object","category"
"778","107","_menu_item_target",
"779","107","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"780","107","_menu_item_xfn",
"781","107","_menu_item_url",
"782","107","_menu_item_orphaned","1433866403"
"783","108","_menu_item_type","taxonomy"
"784","108","_menu_item_menu_item_parent","0"
"785","108","_menu_item_object_id","16"
"786","108","_menu_item_object","category"
"787","108","_menu_item_target",
"788","108","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"789","108","_menu_item_xfn",
"790","108","_menu_item_url",
"791","108","_menu_item_orphaned","1433866404"
"792","109","_menu_item_type","taxonomy"
"793","109","_menu_item_menu_item_parent","0"
"794","109","_menu_item_object_id","39"
"795","109","_menu_item_object","category"
"796","109","_menu_item_target",
"797","109","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"798","109","_menu_item_xfn",
"799","109","_menu_item_url",
"800","109","_menu_item_orphaned","1433866404"
"801","110","_menu_item_type","taxonomy"
"802","110","_menu_item_menu_item_parent","0"
"803","110","_menu_item_object_id","28"
"804","110","_menu_item_object","category"
"805","110","_menu_item_target",
"806","110","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"807","110","_menu_item_xfn",
"808","110","_menu_item_url",
"809","110","_menu_item_orphaned","1433866405"
"810","111","_menu_item_type","taxonomy"
"811","111","_menu_item_menu_item_parent","0"
"812","111","_menu_item_object_id","9"
"813","111","_menu_item_object","category"
"814","111","_menu_item_target",
"815","111","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"816","111","_menu_item_xfn",
"817","111","_menu_item_url",
"818","111","_menu_item_orphaned","1433866405"
"819","112","_menu_item_type","taxonomy"
"820","112","_menu_item_menu_item_parent","0"
"821","112","_menu_item_object_id","20"
"822","112","_menu_item_object","category"
"823","112","_menu_item_target",
"824","112","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"825","112","_menu_item_xfn",
"826","112","_menu_item_url",
"827","112","_menu_item_orphaned","1433866406"
"828","113","_menu_item_type","taxonomy"
"829","113","_menu_item_menu_item_parent","0"
"830","113","_menu_item_object_id","25"
"831","113","_menu_item_object","category"
"832","113","_menu_item_target",
"833","113","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"834","113","_menu_item_xfn",
"835","113","_menu_item_url",
"836","113","_menu_item_orphaned","1433866407"
"837","114","_menu_item_type","taxonomy"
"838","114","_menu_item_menu_item_parent","0"
"839","114","_menu_item_object_id","31"
"840","114","_menu_item_object","category"
"841","114","_menu_item_target",
"842","114","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"843","114","_menu_item_xfn",
"844","114","_menu_item_url",
"845","114","_menu_item_orphaned","1433866407"
"846","115","_menu_item_type","taxonomy"
"847","115","_menu_item_menu_item_parent","0"
"848","115","_menu_item_object_id","21"
"849","115","_menu_item_object","category"
"850","115","_menu_item_target",
"851","115","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"852","115","_menu_item_xfn",
"853","115","_menu_item_url",
"854","115","_menu_item_orphaned","1433866407"
"855","116","_menu_item_type","taxonomy"
"856","116","_menu_item_menu_item_parent","0"
"857","116","_menu_item_object_id","17"
"858","116","_menu_item_object","category"
"859","116","_menu_item_target",
"860","116","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"861","116","_menu_item_xfn",
"862","116","_menu_item_url",
"863","116","_menu_item_orphaned","1433866408"
"864","117","_menu_item_type","taxonomy"
"865","117","_menu_item_menu_item_parent","0"
"866","117","_menu_item_object_id","22"
"867","117","_menu_item_object","category"
"868","117","_menu_item_target",
"869","117","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"870","117","_menu_item_xfn",
"871","117","_menu_item_url",
"872","117","_menu_item_orphaned","1433866408"
"873","118","_menu_item_type","taxonomy"
"874","118","_menu_item_menu_item_parent","0"
"875","118","_menu_item_object_id","18"
"876","118","_menu_item_object","category"
"877","118","_menu_item_target",
"878","118","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"879","118","_menu_item_xfn",
"880","118","_menu_item_url",
"881","118","_menu_item_orphaned","1433866409"
"882","119","_menu_item_type","taxonomy"
"883","119","_menu_item_menu_item_parent","0"
"884","119","_menu_item_object_id","10"
"885","119","_menu_item_object","category"
"886","119","_menu_item_target",
"887","119","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"888","119","_menu_item_xfn",
"889","119","_menu_item_url",
"890","119","_menu_item_orphaned","1433866409"
"891","120","_menu_item_type","taxonomy"
"892","120","_menu_item_menu_item_parent","0"
"893","120","_menu_item_object_id","40"
"894","120","_menu_item_object","category"
"895","120","_menu_item_target",
"896","120","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"897","120","_menu_item_xfn",
"898","120","_menu_item_url",
"899","120","_menu_item_orphaned","1433866410"
"900","121","_menu_item_type","taxonomy"
"901","121","_menu_item_menu_item_parent","0"
"902","121","_menu_item_object_id","12"
"903","121","_menu_item_object","category"
"904","121","_menu_item_target",
"905","121","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"906","121","_menu_item_xfn",
"907","121","_menu_item_url",
"908","121","_menu_item_orphaned","1433866410"
"909","122","_menu_item_type","taxonomy"
"910","122","_menu_item_menu_item_parent","0"
"911","122","_menu_item_object_id","41"
"912","122","_menu_item_object","category"
"913","122","_menu_item_target",
"914","122","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"915","122","_menu_item_xfn",
"916","122","_menu_item_url",
"917","122","_menu_item_orphaned","1433866411"
"918","123","_menu_item_type","taxonomy"
"919","123","_menu_item_menu_item_parent","0"
"920","123","_menu_item_object_id","1"
"921","123","_menu_item_object","category"
"922","123","_menu_item_target",
"923","123","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"924","123","_menu_item_xfn",
"925","123","_menu_item_url",
"926","123","_menu_item_orphaned","1433866411"
"927","124","_menu_item_type","taxonomy"
"928","124","_menu_item_menu_item_parent","0"
"929","124","_menu_item_object_id","15"
"930","124","_menu_item_object","category"
"931","124","_menu_item_target",
"932","124","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"933","124","_menu_item_xfn",
"934","124","_menu_item_url",
"935","124","_menu_item_orphaned","1433866411"
"936","125","_menu_item_type","taxonomy"
"937","125","_menu_item_menu_item_parent","0"
"938","125","_menu_item_object_id","13"
"939","125","_menu_item_object","category"
"940","125","_menu_item_target",
"941","125","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"942","125","_menu_item_xfn",
"943","125","_menu_item_url",
"944","125","_menu_item_orphaned","1433866412"
"945","126","_menu_item_type","taxonomy"
"946","126","_menu_item_menu_item_parent","0"
"947","126","_menu_item_object_id","26"
"948","126","_menu_item_object","category"
"949","126","_menu_item_target",
"950","126","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"951","126","_menu_item_xfn",
"952","126","_menu_item_url",
"953","126","_menu_item_orphaned","1433866412"
"954","127","_menu_item_type","taxonomy"
"955","127","_menu_item_menu_item_parent","0"
"956","127","_menu_item_object_id","33"
"957","127","_menu_item_object","category"
"958","127","_menu_item_target",
"959","127","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"960","127","_menu_item_xfn",
"961","127","_menu_item_url",
"962","127","_menu_item_orphaned","1433866412"
"963","128","_menu_item_type","taxonomy"
"964","128","_menu_item_menu_item_parent","0"
"965","128","_menu_item_object_id","19"
"966","128","_menu_item_object","category"
"967","128","_menu_item_target",
"968","128","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"969","128","_menu_item_xfn",
"970","128","_menu_item_url",
"971","128","_menu_item_orphaned","1433866413"
"972","129","_menu_item_type","taxonomy"
"973","129","_menu_item_menu_item_parent","0"
"974","129","_menu_item_object_id","14"
"975","129","_menu_item_object","category"
"976","129","_menu_item_target",
"977","129","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"978","129","_menu_item_xfn",
"979","129","_menu_item_url",
"980","129","_menu_item_orphaned","1433866414"
"981","14","post_views_count","6"
"991","86","post_views_count","11"
"992","132","_menu_item_type","taxonomy"
"993","132","_menu_item_menu_item_parent","164"
"994","132","_menu_item_object_id","23"
"995","132","_menu_item_object","category"
"996","132","_menu_item_target",
"997","132","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"998","132","_menu_item_xfn",
"999","132","_menu_item_url",
"1001","133","_menu_item_type","taxonomy"
"1002","133","_menu_item_menu_item_parent","160"
"1003","133","_menu_item_object_id","38"
"1004","133","_menu_item_object","category"
"1005","133","_menu_item_target",
"1006","133","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1007","133","_menu_item_xfn",
"1008","133","_menu_item_url",
"1010","134","_menu_item_type","taxonomy"
"1011","134","_menu_item_menu_item_parent","152"
"1012","134","_menu_item_object_id","34"
"1013","134","_menu_item_object","category"
"1014","134","_menu_item_target",
"1015","134","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1016","134","_menu_item_xfn",
"1017","134","_menu_item_url",
"1019","135","_menu_item_type","taxonomy"
"1020","135","_menu_item_menu_item_parent","166"
"1021","135","_menu_item_object_id","42"
"1022","135","_menu_item_object","category"
"1023","135","_menu_item_target",
"1024","135","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1025","135","_menu_item_xfn",
"1026","135","_menu_item_url",
"1028","136","_menu_item_type","taxonomy"
"1029","136","_menu_item_menu_item_parent","160"
"1030","136","_menu_item_object_id","37"
"1031","136","_menu_item_object","category"
"1032","136","_menu_item_target",
"1033","136","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1034","136","_menu_item_xfn",
"1035","136","_menu_item_url",
"1037","137","_menu_item_type","taxonomy"
"1038","137","_menu_item_menu_item_parent","152"
"1039","137","_menu_item_object_id","35"
"1040","137","_menu_item_object","category"
"1041","137","_menu_item_target",
"1042","137","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1043","137","_menu_item_xfn",
"1044","137","_menu_item_url",
"1046","138","_menu_item_type","taxonomy"
"1047","138","_menu_item_menu_item_parent","0"
"1048","138","_menu_item_object_id","4"
"1049","138","_menu_item_object","category"
"1050","138","_menu_item_target",
"1051","138","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1052","138","_menu_item_xfn",
"1053","138","_menu_item_url",
"1055","139","_menu_item_type","taxonomy"
"1056","139","_menu_item_menu_item_parent","149"
"1057","139","_menu_item_object_id","32"
"1058","139","_menu_item_object","category"
"1059","139","_menu_item_target",
"1060","139","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1061","139","_menu_item_xfn",
"1062","139","_menu_item_url",
"1064","140","_menu_item_type","taxonomy"
"1065","140","_menu_item_menu_item_parent","164"
"1066","140","_menu_item_object_id","27"
"1067","140","_menu_item_object","category"
"1068","140","_menu_item_target",
"1069","140","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1070","140","_menu_item_xfn",
"1071","140","_menu_item_url",
"1073","141","_menu_item_type","taxonomy"
"1074","141","_menu_item_menu_item_parent","147"
"1075","141","_menu_item_object_id","29"
"1076","141","_menu_item_object","category"
"1077","141","_menu_item_target",
"1078","141","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1079","141","_menu_item_xfn",
"1080","141","_menu_item_url",
"1082","142","_menu_item_type","taxonomy"
"1083","142","_menu_item_menu_item_parent","166"
"1084","142","_menu_item_object_id","44"
"1085","142","_menu_item_object","category"
"1086","142","_menu_item_target",
"1087","142","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1088","142","_menu_item_xfn",
"1089","142","_menu_item_url",
"1091","143","_menu_item_type","taxonomy"
"1092","143","_menu_item_menu_item_parent","166"
"1093","143","_menu_item_object_id","43"
"1094","143","_menu_item_object","category"
"1095","143","_menu_item_target",
"1096","143","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1097","143","_menu_item_xfn",
"1098","143","_menu_item_url",
"1100","144","_menu_item_type","taxonomy"
"1101","144","_menu_item_menu_item_parent","152"
"1102","144","_menu_item_object_id","36"
"1103","144","_menu_item_object","category"
"1104","144","_menu_item_target",
"1105","144","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1106","144","_menu_item_xfn",
"1107","144","_menu_item_url",
"1109","145","_menu_item_type","taxonomy"
"1110","145","_menu_item_menu_item_parent","0"
"1111","145","_menu_item_object_id","5"
"1112","145","_menu_item_object","category"
"1113","145","_menu_item_target",
"1114","145","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1115","145","_menu_item_xfn",
"1116","145","_menu_item_url",
"1118","146","_menu_item_type","taxonomy"
"1119","146","_menu_item_menu_item_parent","164"
"1120","146","_menu_item_object_id","24"
"1121","146","_menu_item_object","category"
"1122","146","_menu_item_target",
"1123","146","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1124","146","_menu_item_xfn",
"1125","146","_menu_item_url",
"1127","147","_menu_item_type","taxonomy"
"1128","147","_menu_item_menu_item_parent","0"
"1129","147","_menu_item_object_id","7"
"1130","147","_menu_item_object","category"
"1131","147","_menu_item_target",
"1132","147","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1133","147","_menu_item_xfn",
"1134","147","_menu_item_url",
"1136","148","_menu_item_type","taxonomy"
"1137","148","_menu_item_menu_item_parent","147"
"1138","148","_menu_item_object_id","30"
"1139","148","_menu_item_object","category"
"1140","148","_menu_item_target",
"1141","148","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1142","148","_menu_item_xfn",
"1143","148","_menu_item_url",
"1145","149","_menu_item_type","taxonomy"
"1146","149","_menu_item_menu_item_parent","0"
"1147","149","_menu_item_object_id","16"
"1148","149","_menu_item_object","category"
"1149","149","_menu_item_target",
"1150","149","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1151","149","_menu_item_xfn",
"1152","149","_menu_item_url",
"1154","150","_menu_item_type","taxonomy"
"1155","150","_menu_item_menu_item_parent","160"
"1156","150","_menu_item_object_id","39"
"1157","150","_menu_item_object","category"
"1158","150","_menu_item_target",
"1159","150","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1160","150","_menu_item_xfn",
"1161","150","_menu_item_url",
"1163","151","_menu_item_type","taxonomy"
"1164","151","_menu_item_menu_item_parent","164"
"1165","151","_menu_item_object_id","28"
"1166","151","_menu_item_object","category"
"1167","151","_menu_item_target",
"1168","151","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1169","151","_menu_item_xfn",
"1170","151","_menu_item_url",
"1172","152","_menu_item_type","taxonomy"
"1173","152","_menu_item_menu_item_parent","0"
"1174","152","_menu_item_object_id","9"
"1175","152","_menu_item_object","category"
"1176","152","_menu_item_target",
"1177","152","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1178","152","_menu_item_xfn",
"1179","152","_menu_item_url",
"1181","153","_menu_item_type","taxonomy"
"1182","153","_menu_item_menu_item_parent","145"
"1183","153","_menu_item_object_id","20"
"1184","153","_menu_item_object","category"
"1185","153","_menu_item_target",
"1186","153","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1187","153","_menu_item_xfn",
"1188","153","_menu_item_url",
"1190","154","_menu_item_type","taxonomy"
"1191","154","_menu_item_menu_item_parent","164"
"1192","154","_menu_item_object_id","25"
"1193","154","_menu_item_object","category"
"1194","154","_menu_item_target",
"1195","154","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1196","154","_menu_item_xfn",
"1197","154","_menu_item_url",
"1199","155","_menu_item_type","taxonomy"
"1200","155","_menu_item_menu_item_parent","147"
"1201","155","_menu_item_object_id","31"
"1202","155","_menu_item_object","category"
"1203","155","_menu_item_target",
"1204","155","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1205","155","_menu_item_xfn",
"1206","155","_menu_item_url",
"1208","156","_menu_item_type","taxonomy"
"1209","156","_menu_item_menu_item_parent","145"
"1210","156","_menu_item_object_id","21"
"1211","156","_menu_item_object","category"
"1212","156","_menu_item_target",
"1213","156","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1214","156","_menu_item_xfn",
"1215","156","_menu_item_url",
"1217","157","_menu_item_type","taxonomy"
"1218","157","_menu_item_menu_item_parent","138"
"1219","157","_menu_item_object_id","17"
"1220","157","_menu_item_object","category"
"1221","157","_menu_item_target",
"1222","157","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1223","157","_menu_item_xfn",
"1224","157","_menu_item_url",
"1226","158","_menu_item_type","taxonomy"
"1227","158","_menu_item_menu_item_parent","145"
"1228","158","_menu_item_object_id","22"
"1229","158","_menu_item_object","category"
"1230","158","_menu_item_target",
"1231","158","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1232","158","_menu_item_xfn",
"1233","158","_menu_item_url",
"1235","159","_menu_item_type","taxonomy"
"1236","159","_menu_item_menu_item_parent","138"
"1237","159","_menu_item_object_id","18"
"1238","159","_menu_item_object","category"
"1239","159","_menu_item_target",
"1240","159","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1241","159","_menu_item_xfn",
"1242","159","_menu_item_url",
"1244","160","_menu_item_type","taxonomy"
"1245","160","_menu_item_menu_item_parent","0"
"1246","160","_menu_item_object_id","10"
"1247","160","_menu_item_object","category"
"1248","160","_menu_item_target",
"1249","160","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1250","160","_menu_item_xfn",
"1251","160","_menu_item_url",
"1253","161","_menu_item_type","taxonomy"
"1254","161","_menu_item_menu_item_parent","160"
"1255","161","_menu_item_object_id","40"
"1256","161","_menu_item_object","category"
"1257","161","_menu_item_target",
"1258","161","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1259","161","_menu_item_xfn",
"1260","161","_menu_item_url",
"1262","162","_menu_item_type","taxonomy"
"1263","162","_menu_item_menu_item_parent","0"
"1264","162","_menu_item_object_id","12"
"1265","162","_menu_item_object","category"
"1266","162","_menu_item_target",
"1267","162","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1268","162","_menu_item_xfn",
"1269","162","_menu_item_url",
"1271","163","_menu_item_type","taxonomy"
"1272","163","_menu_item_menu_item_parent","162"
"1273","163","_menu_item_object_id","41"
"1274","163","_menu_item_object","category"
"1275","163","_menu_item_target",
"1276","163","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1277","163","_menu_item_xfn",
"1278","163","_menu_item_url",
"1280","164","_menu_item_type","taxonomy"
"1281","164","_menu_item_menu_item_parent","0"
"1282","164","_menu_item_object_id","1"
"1283","164","_menu_item_object","category"
"1284","164","_menu_item_target",
"1285","164","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"1286","164","_menu_item_xfn",
"1287","164","_menu_item_url",
"1289","165","_menu_item_type","taxonomy"
